"_","Id","OwnerId","IsDeleted","Process_Flow__r","Process_Flow__r.Name","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","Activate_On_Creation__c","Active__c","Choose_Next_Owner__c","Conditional_Required_More_Info_Allowed__c","Department_Queue__c","Department__c","Description__c","Dont_Activate__c","Duration_To_Complete_In_Days__c","Duration_To_Complete_In_Hourss__c","Escalation_assigner__c","Escalation_assigner_time__c","Execute_on_submit__c","Expression__c","Field_Rendering__c","Fields_Display_Query__c","Form_Rendering__c","Is_Assigned_TO__c","Is_Multi_Select_Reopen__c","Is_Process_End__c","Is_Reject_Button_Required__c","Is_Required_More_Button_Required__c","Is_Review_Comments_Req__c","Is_Sequence_Business_Process_Available__c","Is_Single_Level_Required_Info__c","Is_Submit_to_Next_Department_Required__c","Is_check_List__c","Next_Approver_CC_Addresses__c","Next_Approver_Email_Template_Name__c","Owner_Assignment__c","Previous_Approver_s_Email_Template_Name__c","Process_Flow__c","Process_Identifier_Option_Values__c","Process_Identifier__c","Rejection_Email_Template_Name__c","Section_Number__c","Send_Approved_Email_to_Previous_Approver__c","Setp_No__c","Skip_Step_To_Reopen__c","Step_Entry_Criteria__c","Step_Name__c","User__c","View_review_comments__c","canMassUpdate__c","isSingleUser__c","section_Name__c"
"[Process_Flow_Step__c]","a0Fg50000026py3EAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Broker Ledger Approvals","PFS-0061","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","","","","false","true","false","false","00Gba000000bGFVEA2","Sales","Audit Team Approval Final","false","5","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DRxEAM","","","","1","false","7","false","","Audit Team Approval Final","","false","false","false","Invoice review & Payment Release"
"[Process_Flow_Step__c]","a0Fg50000026py4EAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Broker Ledger Approvals","PFS-0062","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","","","","false","true","false","false","00Gba000000bxVlEAI","Sales","Invoice Upload From Broker","false","5","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DRxEAM","","","","1","false","4","false","","Invoice Upload From Broker","","false","false","false","Invoice Signature from Broker"
"[Process_Flow_Step__c]","a0Fg50000026py5EAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Broker Ledger Approvals","PFS-0063","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","","","","false","true","false","false","00Gba000000bGFVEA2","Sales","Payment processing by Account Team","false","5","0","","","false","","false","","false","false","false","true","false","false","false","false","false","false","false","","","","","a0Gg50000028DRxEAM","","","","1","false","8","false","","Payment processing by Account Team","","false","false","false","Invoice review & Payment Release"
"[Process_Flow_Step__c]","a0Fg50000026py6EAA","005g5000002JmPZAA0","false","[Process_Flow__c]","BR Amendment","PFS-0064","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","","","","false","true","false","false","005TX000001xmfxYAA","Channel Partner","Broker Step","true","","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028CNpEAM","","","","1","false","1","false","","Broker Step","","false","false","false","Broker Step"
"[Process_Flow_Step__c]","a0Fg50000026py7EAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Broker Commission Slab Approvals","PFS-0065","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","005g5000002JmPZAA0","2026-02-05T08:34:13.000+0000","","","","false","true","false","false","00Gba000000bxVlEAI","Sales","MIS Commission Slab Verification","false","5","0","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028DYPEA2","","","","1","false","1","false","","MIS Commission Slab Verification","","false","false","false","Broker Commission Slab Approvals"
"[Process_Flow_Step__c]","a0Fg50000026w7XEAQ","005g5000002JmPZAA0","false","[Process_Flow__c]","Business Trip Approval - SalesNew1","PFS-0772","2026-02-05T10:33:32.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:32.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:32.000+0000","","","","false","true","false","false","","Channel Partner","Sales Director Approval is required.","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028BunEAE","","","","1","false","1","false","","Pending with Sales Director","","false","false","false","1"
"[Process_Flow_Step__c]","a0Fg50000026w7YEAQ","005g5000002JmPZAA0","false","[Process_Flow__c]","CHRM Video Shoot Exclude Show Apartment","PFS-0773","2026-02-05T10:33:32.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:32.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:32.000+0000","","","","false","true","false","false","","Channel Partner","Channel Relationship Head Approval is required.","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028BrZEAU","","","","1","false","1","false","","Pending with CHRM TL","","false","false","false","1"
"[Process_Flow_Step__c]","a0Fg50000026w7ZEAQ","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1264","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","GCSMO Office","GCSMo Approval on Proposals","false","1","0","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028DyDEAU","","Newswire Dissemination","","3","false","8","false","","GCSMo Approval on Proposals","","false","false","false","Newswire Dissemination and Proposal Phase"
"[Process_Flow_Step__c]","a0Fg50000026w7aEAA","005g5000002JmPZAA0","false","[Process_Flow__c]","PR Corp Comm- Press Release","PFS-1265","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Briefing to Procurement","false","1","0","","","false","","false","","false","false","false","false","true","true","false","true","false","false","false","","","","","a0Gg50000028DyDEAU","","","","2","false","5","false","","Briefing to Procurement","","false","false","false","Press Release Approval"
"[Process_Flow_Step__c]","a0Fg50000026w7bEAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- Without Business Details","PFS-1266","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Marketing","Line Manager Approval","false","","24","","","false","","false","","false","false","false","false","false","false","false","false","false","false","false","","","","","a0Gg50000028E1REAU","","","","1","false","1","false","","Line Manager Approval","","false","false","false","Request and Approval Stage"
"[Process_Flow_Step__c]","a0Fg50000026w7cEAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- Without Business Details","PFS-1267","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Vendor Recee Definition- Procurement","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028E1REAU","","","","1","false","2","false","","Vendor Recee Definition- Procurement","","false","false","false","Request and Approval Stage"
"[Process_Flow_Step__c]","a0Fg50000026w7dEAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- Without Business Details","PFS-1268","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Production","Vendor Visit and Scope Definition","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028E1REAU","","","","1","false","3","false","","Vendor Visit and Scope Definition","","false","false","false","Request and Approval Stage"
"[Process_Flow_Step__c]","a0Fg50000026w7eEAA","005g5000002JmPZAA0","false","[Process_Flow__c]","Brand Allied- Without Business Details","PFS-1269","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","005g5000002JmPZAA0","2026-02-05T10:33:37.000+0000","","","","false","true","false","false","","Procurement","Procurement - Vendor Scouting","false","","24","","","false","","false","","false","false","false","false","true","true","false","false","false","false","false","","","","","a0Gg50000028E1REAU","","Multi-Vendor Sourcing","","3","false","10","false","","Procurement - Vendor Scouting","","false","false","false","Procurement and Costing"
